simulation_id,probability,payoutMultiplier
456,0.0001,902
457,0.0001,46
458,0.0001,1556
459,0.0001,46
460,0.0001,209
461,0.0001,62
462,0.0001,1053
463,0.0001,2966
464,0.0001,170
465,0.0001,1030
466,0.0001,1656
467,0.0001,116
468,0.0001,1158
469,0.0001,31
470,0.0001,2830
471,0.0001,322
472,0.0001,162
473,0.0001,177
474,0.0001,62
475,0.0001,62
476,0.0001,46
477,0.0001,93
478,0.0001,2651
479,0.0001,155
480,0.0001,172
481,0.0001,801
482,0.0001,94
483,0.0001,969
484,0.0001,951
485,0.0001,3251
486,0.0001,2288
487,0.0001,1333
488,0.0001,876
489,0.0001,146
490,0.0001,1380
491,0.0001,178
492,0.0001,60
493,0.0001,62
494,0.0001,715
495,0.0001,62
496,0.0001,62
497,0.0001,1647
498,0.0001,830
499,0.0001,156
500,0.0001,853
501,0.0001,849
502,0.0001,62
503,0.0001,1760
504,0.0001,180
505,0.0001,828
506,0.0001,738
507,0.0001,172
508,0.0001,308
509,0.0001,72
510,0.0001,805
511,0.0001,93
512,0.0001,1734
513,0.0001,137
514,0.0001,123
515,0.0001,141
516,0.0001,31
517,0.0001,1178
518,0.0001,2128
519,0.0001,893
520,0.0001,155
521,0.0001,2463
522,0.0001,2486
523,0.0001,863
524,0.0001,159
525,0.0001,0
526,0.0001,3217
527,0.0001,162
528,0.0001,845
529,0.0001,1500
530,0.0001,93
531,0.0001,31
532,0.0001,639
533,0.0001,2660
534,0.0001,93
535,0.0001,108
536,0.0001,759
537,0.0001,987
538,0.0001,1024
539,0.0001,170
540,0.0001,2436
541,0.0001,46
542,0.0001,234
543,0.0001,278
544,0.0001,753
545,0.0001,855
546,0.0001,309
547,0.0001,1611
548,0.0001,961
549,0.0001,285
550,0.0001,93
551,0.0001,647
552,0.0001,770
553,0.0001,77
554,0.0001,982
555,0.0001,929
556,0.0001,163
557,0.0001,0
558,0.0001,882
559,0.0001,139
560,0.0001,206
561,0.0001,125
562,0.0001,170
563,0.0001,779
564,0.0001,927
565,0.0001,202
566,0.0001,1640
567,0.0001,645
568,0.0001,189
569,0.0001,62
570,0.0001,612
571,0.0001,931
572,0.0001,2237
573,0.0001,1685
574,0.0001,894
575,0.0001,3382
576,0.0001,697
577,0.0001,271
578,0.0001,0
579,0.0001,222
580,0.0001,981
581,0.0001,4265
582,0.0001,0
583,0.0001,490
584,0.0001,3881
585,0.0001,109
586,0.0001,2080
587,0.0001,997
588,0.0001,262
589,0.0001,63
590,0.0001,824
591,0.0001,93
592,0.0001,92
593,0.0001,1775
594,0.0001,973
595,0.0001,3958
596,0.0001,16
597,0.0001,763
598,0.0001,62
599,0.0001,82
600,0.0001,0
601,0.0001,77
602,0.0001,890
603,0.0001,155
604,0.0001,165
605,0.0001,290
606,0.0001,0
607,0.0001,866
608,0.0001,798
609,0.0001,946
610,0.0001,104
611,0.0001,147
612,0.0001,761
613,0.0001,903
614,0.0001,353
615,0.0001,185
616,0.0001,385
617,0.0001,1025
618,0.0001,116
619,0.0001,791
620,0.0001,2197
621,0.0001,835
622,0.0001,735
623,0.0001,88
624,0.0001,108
625,0.0001,1102
626,0.0001,1368
627,0.0001,139
628,0.0001,171
629,0.0001,70
630,0.0001,628
631,0.0001,910
632,0.0001,3284
633,0.0001,941
634,0.0001,201
635,0.0001,85
636,0.0001,101
637,0.0001,915
638,0.0001,1306
639,0.0001,16
640,0.0001,0
641,0.0001,1660
642,0.0001,109
643,0.0001,62
644,0.0001,893
645,0.0001,2493
646,0.0001,46
647,0.0001,778
648,0.0001,2553
649,0.0001,191
650,0.0001,62
651,0.0001,3548
652,0.0001,891
653,0.0001,123
654,0.0001,0
655,0.0001,167
656,0.0001,185
657,0.0001,0
658,0.0001,126
659,0.0001,863
660,0.0001,1607
661,0.0001,179
662,0.0001,62
663,0.0001,794
664,0.0001,229
665,0.0001,141
666,0.0001,666
667,0.0001,832
668,0.0001,78
669,0.0001,250
670,0.0001,150
671,0.0001,154
672,0.0001,85
673,0.0001,160
674,0.0001,2530
675,0.0001,5641
676,0.0001,2323
677,0.0001,78
678,0.0001,942
679,0.0001,282
680,0.0001,1173
681,0.0001,296
682,0.0001,247
683,0.0001,755
684,0.0001,1107
685,0.0001,0
686,0.0001,93
687,0.0001,855
688,0.0001,62
689,0.0001,674
690,0.0001,857
691,0.0001,1868
692,0.0001,1041
693,0.0001,77
694,0.0001,239
695,0.0001,163
696,0.0001,116
697,0.0001,884
698,0.0001,2758
699,0.0001,123
700,0.0001,791
701,0.0001,3377
702,0.0001,892
703,0.0001,63
704,0.0001,113
705,0.0001,243
706,0.0001,2390
707,0.0001,863
708,0.0001,848
709,0.0001,863
710,0.0001,111
711,0.0001,1532
712,0.0001,170
713,0.0001,1488
714,0.0001,759
715,0.0001,2445
716,0.0001,1605
717,0.0001,836
718,0.0001,709
719,0.0001,1699
720,0.0001,4242
721,0.0001,690
722,0.0001,145
723,0.0001,1519
724,0.0001,62
725,0.0001,662
726,0.0001,270
727,0.0001,154
728,0.0001,31
729,0.0001,884
730,0.0001,902
731,0.0001,995
732,0.0001,93
733,0.0001,189
734,0.0001,2281
735,0.0001,85
736,0.0001,721
737,0.0001,3911
738,0.0001,3002
739,0.0001,1775
740,0.0001,115
741,0.0001,92
742,0.0001,2499
743,0.0001,94
744,0.0001,317
745,0.0001,271
746,0.0001,108
747,0.0001,0
748,0.0001,236
749,0.0001,1535
750,0.0001,203
751,0.0001,722
752,0.0001,93
753,0.0001,4201
754,0.0001,177
755,0.0001,70
756,0.0001,879
757,0.0001,1770
758,0.0001,3943
759,0.0001,861
760,0.0001,1434
761,0.0001,130
762,0.0001,1625
763,0.0001,1033
764,0.0001,917
765,0.0001,3165
766,0.0001,1590
767,0.0001,165
768,0.0001,1313
769,0.0001,724
770,0.0001,241
771,0.0001,62
772,0.0001,1665
773,0.0001,900
774,0.0001,2742
775,0.0001,3065
776,0.0001,156
777,0.0001,85
778,0.0001,62
779,0.0001,2453
780,0.0001,2324
781,0.0001,799
782,0.0001,2419
783,0.0001,3294
784,0.0001,221
785,0.0001,1470
786,0.0001,197
787,0.0001,751
788,0.0001,132
789,0.0001,319
790,0.0001,684
791,0.0001,1291
792,0.0001,109
793,0.0001,132
794,0.0001,112
795,0.0001,812
796,0.0001,1211
797,0.0001,1161
798,0.0001,271
799,0.0001,773
800,0.0001,1525
801,0.0001,201
802,0.0001,631
803,0.0001,54
804,0.0001,146
805,0.0001,124
806,0.0001,108
807,0.0001,2331
808,0.0001,31
809,0.0001,1501
810,0.0001,148
811,0.0001,1667
812,0.0001,0
813,0.0001,891
814,0.0001,1452
815,0.0001,31
816,0.0001,0
817,0.0001,82
818,0.0001,165
819,0.0001,1696
820,0.0001,147
821,0.0001,2328
822,0.0001,31
823,0.0001,1293
824,0.0001,2442
825,0.0001,1363
826,0.0001,31
827,0.0001,1754
828,0.0001,1379
829,0.0001,139
830,0.0001,150
831,0.0001,768
832,0.0001,689
833,0.0001,1007
834,0.0001,186
835,0.0001,279
836,0.0001,123
837,0.0001,78
838,0.0001,39
839,0.0001,1063
840,0.0001,645
841,0.0001,139
842,0.0001,1513
843,0.0001,1733
844,0.0001,853
845,0.0001,1506
846,0.0001,3243
847,0.0001,2146
848,0.0001,46
849,0.0001,116
850,0.0001,156
851,0.0001,0
852,0.0001,853
853,0.0001,82
854,0.0001,46
855,0.0001,93
856,0.0001,31
857,0.0001,134
858,0.0001,140
859,0.0001,1129
860,0.0001,139
861,0.0001,633
862,0.0001,1040
863,0.0001,305
864,0.0001,809
865,0.0001,0
866,0.0001,139
867,0.0001,170
868,0.0001,794
869,0.0001,169
870,0.0001,629
871,0.0001,1018
872,0.0001,3164
873,0.0001,78
874,0.0001,938
875,0.0001,4759
876,0.0001,1808
877,0.0001,822
878,0.0001,902
879,0.0001,2047
880,0.0001,108
881,0.0001,2901
882,0.0001,139
883,0.0001,791
884,0.0001,2430
885,0.0001,1577
886,0.0001,1220
887,0.0001,160
888,0.0001,217
889,0.0001,1117
890,0.0001,678
891,0.0001,0
892,0.0001,131
893,0.0001,123
894,0.0001,47
895,0.0001,1426
896,0.0001,935
897,0.0001,194
898,0.0001,807
899,0.0001,5613
900,0.0001,932
901,0.0001,3095
902,0.0001,279
903,0.0001,772
904,0.0001,108
905,0.0001,3973
906,0.0001,124
907,0.0001,223
908,0.0001,659
909,0.0001,2623
910,0.0001,139
911,0.0001,743
912,0.0001,2466
913,0.0001,830
914,0.0001,325
915,0.0001,1618
916,0.0001,892
917,0.0001,84
918,0.0001,837
919,0.0001,1016
920,0.0001,77
921,0.0001,2433
922,0.0001,743
923,0.0001,86
924,0.0001,838
925,0.0001,129
926,0.0001,254
927,0.0001,1017
928,0.0001,141
929,0.0001,156
930,0.0001,1728
931,0.0001,943
932,0.0001,850
933,0.0001,108
934,0.0001,62
935,0.0001,791
936,0.0001,207
937,0.0001,168
938,0.0001,124
939,0.0001,2107
940,0.0001,815
941,0.0001,67
942,0.0001,1044
943,0.0001,680
944,0.0001,170
945,0.0001,1010
946,0.0001,891
947,0.0001,94
948,0.0001,373
949,0.0001,1540
950,0.0001,220
951,0.0001,891
952,0.0001,370
953,0.0001,1574
954,0.0001,628
955,0.0001,998
956,0.0001,759
957,0.0001,31
958,0.0001,109
959,0.0001,216
960,0.0001,1634
961,0.0001,820
962,0.0001,815
963,0.0001,182
964,0.0001,813
965,0.0001,2427
966,0.0001,177
967,0.0001,62
968,0.0001,146
969,0.0001,902
970,0.0001,72
971,0.0001,2766
972,0.0001,277
973,0.0001,791
974,0.0001,1378
975,0.0001,94
976,0.0001,2521
977,0.0001,77
978,0.0001,149
979,0.0001,186
980,0.0001,256
981,0.0001,1729
982,0.0001,31
983,0.0001,614
984,0.0001,139
985,0.0001,1705
986,0.0001,104
987,0.0001,147
988,0.0001,85
989,0.0001,863
990,0.0001,46
991,0.0001,270
992,0.0001,890
993,0.0001,861
994,0.0001,329
995,0.0001,108
996,0.0001,1095
997,0.0001,971
998,0.0001,1806
999,0.0001,731
1000,0.0001,757
1001,0.0001,1128
1002,0.0001,1509
1003,0.0001,70
1004,0.0001,828
1005,0.0001,139
1006,0.0001,218
1007,0.0001,986
1008,0.0001,891
1009,0.0001,860
1010,0.0001,293
1011,0.0001,339
1012,0.0001,1003
1013,0.0001,77
1014,0.0001,948
1015,0.0001,124
1016,0.0001,86
1017,0.0001,984
1018,0.0001,1492
1019,0.0001,62
1020,0.0001,77
1021,0.0001,1566
1022,0.0001,923
1023,0.0001,3715
1024,0.0001,93
1025,0.0001,1708
1026,0.0001,962
1027,0.0001,3925
1028,0.0001,154
1029,0.0001,1585
1030,0.0001,707
1031,0.0001,77
1032,0.0001,1085
1033,0.0001,2247
1034,0.0001,219
1035,0.0001,665
1036,0.0001,623
1037,0.0001,54
1038,0.0001,2344
1039,0.0001,1585
1040,0.0001,612
1041,0.0001,938
1042,0.0001,1700
1043,0.0001,692
1044,0.0001,57
1045,0.0001,203
1046,0.0001,110
1047,0.0001,1561
1048,0.0001,0
1049,0.0001,926
1050,0.0001,722
1051,0.0001,163
1052,0.0001,0
1053,0.0001,782
1054,0.0001,865
1055,0.0001,0
1056,0.0001,62
1057,0.0001,3067
1058,0.0001,114
1059,0.0001,0
1060,0.0001,879
1061,0.0001,293
1062,0.0001,0
1063,0.0001,2379
1064,0.0001,218
1065,0.0001,2210
1066,0.0001,31
1067,0.0001,101
1068,0.0001,1033
1069,0.0001,898
1070,0.0001,1775
1071,0.0001,1770
1072,0.0001,1711
1073,0.0001,717
1074,0.0001,31
1075,0.0001,178
1076,0.0001,1759
1077,0.0001,0
1078,0.0001,150
1079,0.0001,1139
1080,0.0001,1722
1081,0.0001,1600
1082,0.0001,1554
1083,0.0001,82
1084,0.0001,1660
1085,0.0001,726
1086,0.0001,216
1087,0.0001,108
1088,0.0001,299
1089,0.0001,1771
1090,0.0001,178
1091,0.0001,735
1092,0.0001,62
1093,0.0001,1673
1094,0.0001,932
1095,0.0001,106
1096,0.0001,835
1097,0.0001,216
1098,0.0001,866
1099,0.0001,873
1100,0.0001,149
1101,0.0001,968
1102,0.0001,295
1103,0.0001,31
1104,0.0001,979
1105,0.0001,782
1106,0.0001,208
1107,0.0001,103
1108,0.0001,63
1109,0.0001,128
1110,0.0001,216
1111,0.0001,146
1112,0.0001,957
1113,0.0001,910
1114,0.0001,83
1115,0.0001,697
1116,0.0001,54
1117,0.0001,1391
1118,0.0001,237
1119,0.0001,47
1120,0.0001,0
1121,0.0001,732
1122,0.0001,93
1123,0.0001,1766
1124,0.0001,1702
1125,0.0001,1713
1126,0.0001,42
1127,0.0001,823
1128,0.0001,1554
1129,0.0001,1004
1130,0.0001,94
1131,0.0001,170
1132,0.0001,879
1133,0.0001,139
1134,0.0001,2022
1135,0.0001,2337
1136,0.0001,154
1137,0.0001,187
1138,0.0001,124
1139,0.0001,108
1140,0.0001,54
1141,0.0001,85
1142,0.0001,422
1143,0.0001,1675
1144,0.0001,23
1145,0.0001,226
1146,0.0001,130
1147,0.0001,1685
1148,0.0001,805
1149,0.0001,896
1150,0.0001,1372
1151,0.0001,252
1152,0.0001,1039
1153,0.0001,3498
1154,0.0001,211
1155,0.0001,3282
1156,0.0001,155
1157,0.0001,1494
1158,0.0001,140
1159,0.0001,1438
1160,0.0001,931
1161,0.0001,1158
1162,0.0001,62
1163,0.0001,108
1164,0.0001,840
1165,0.0001,729
1166,0.0001,1711
1167,0.0001,75
1168,0.0001,144
1169,0.0001,863
1170,0.0001,55
1171,0.0001,197
1172,0.0001,886
1173,0.0001,186
1174,0.0001,971
1175,0.0001,778
1176,0.0001,658
1177,0.0001,31
1178,0.0001,46
1179,0.0001,1106
1180,0.0001,1615
1181,0.0001,914
1182,0.0001,124
1183,0.0001,1171
1184,0.0001,825
1185,0.0001,697
1186,0.0001,108
1187,0.0001,811
1188,0.0001,2572
1189,0.0001,121
1190,0.0001,835
1191,0.0001,872
1192,0.0001,1022
1193,0.0001,2309
1194,0.0001,119
1195,0.0001,202
1196,0.0001,77
1197,0.0001,46
1198,0.0001,658
1199,0.0001,2146
1200,0.0001,124
1201,0.0001,67
1202,0.0001,178
1203,0.0001,976
1204,0.0001,109
1205,0.0001,833
1206,0.0001,16
1207,0.0001,21
1208,0.0001,689
1209,0.0001,78
1210,0.0001,2197
1211,0.0001,31
1212,0.0001,46
1213,0.0001,218
1214,0.0001,248
1215,0.0001,633
1216,0.0001,39
1217,0.0001,128
1218,0.0001,0
1219,0.0001,1866
1220,0.0001,956
1221,0.0001,1031
1222,0.0001,1654
1223,0.0001,185
1224,0.0001,1444
1225,0.0001,155
1226,0.0001,5017
1227,0.0001,62
1228,0.0001,1570
1229,0.0001,47
1230,0.0001,140
1231,0.0001,135
1232,0.0001,175
1233,0.0001,7961
1234,0.0001,54
1235,0.0001,1133
1236,0.0001,1258
1237,0.0001,150
1238,0.0001,3396
1239,0.0001,31
1240,0.0001,2338
1241,0.0001,1048
1242,0.0001,886
1243,0.0001,85
1244,0.0001,922
1245,0.0001,155
1246,0.0001,23
1247,0.0001,923
1248,0.0001,93
1249,0.0001,137
1250,0.0001,47
1251,0.0001,23
1252,0.0001,128
1253,0.0001,1289
1254,0.0001,266
1255,0.0001,157
1256,0.0001,4687
1257,0.0001,1786
1258,0.0001,131
1259,0.0001,165
1260,0.0001,93
1261,0.0001,768
1262,0.0001,861
1263,0.0001,115
1264,0.0001,78
1265,0.0001,2455
1266,0.0001,109
1267,0.0001,3254
1268,0.0001,162
1269,0.0001,1742
1270,0.0001,169
1271,0.0001,77
1272,0.0001,2299
1273,0.0001,705
1274,0.0001,177
1275,0.0001,2128
1276,0.0001,1382
1277,0.0001,324
1278,0.0001,312
1279,0.0001,1920
1280,0.0001,117
1281,0.0001,1108
1282,0.0001,108
1283,0.0001,119
1284,0.0001,31
1285,0.0001,1471
1286,0.0001,1741
1287,0.0001,1714
1288,0.0001,1561
1289,0.0001,94
1290,0.0001,946
1291,0.0001,201
1292,0.0001,665
1293,0.0001,966
1294,0.0001,4466
1295,0.0001,3155
1296,0.0001,773
1297,0.0001,154
1298,0.0001,2997
1299,0.0001,837
1300,0.0001,93
1301,0.0001,1243
1302,0.0001,945
1303,0.0001,131
1304,0.0001,171
1305,0.0001,1670
1306,0.0001,404
1307,0.0001,1609
1308,0.0001,1272
1309,0.0001,752
1310,0.0001,39
1311,0.0001,156
1312,0.0001,116
1313,0.0001,0
1314,0.0001,2535
1315,0.0001,156
1316,0.0001,144
1317,0.0001,937
1318,0.0001,93
1319,0.0001,614
1320,0.0001,1001
1321,0.0001,154
1322,0.0001,140
1323,0.0001,1171
1324,0.0001,1027
1325,0.0001,1470
1326,0.0001,2225
1327,0.0001,1008
1328,0.0001,1064
1329,0.0001,954
1330,0.0001,1223
1331,0.0001,181
1332,0.0001,645
1333,0.0001,85
1334,0.0001,912
1335,0.0001,1501
1336,0.0001,1101
1337,0.0001,2464
1338,0.0001,904
1339,0.0001,752
1340,0.0001,1227
1341,0.0001,109
1342,0.0001,764
1343,0.0001,1026
1344,0.0001,1618
1345,0.0001,62
1346,0.0001,62
1347,0.0001,3114
1348,0.0001,108
1349,0.0001,783
1350,0.0001,915
1351,0.0001,250
1352,0.0001,689
1353,0.0001,280
1354,0.0001,630
1355,0.0001,93
1356,0.0001,789
1357,0.0001,62
1358,0.0001,1580
1359,0.0001,1380
1360,0.0001,645
1361,0.0001,1892
1362,0.0001,896
1363,0.0001,824
1364,0.0001,23
1365,0.0001,327
1366,0.0001,674
1367,0.0001,154
1368,0.0001,118
1369,0.0001,1503
1370,0.0001,891
1371,0.0001,93
1372,0.0001,1268
1373,0.0001,902
1374,0.0001,1809
1375,0.0001,5181
1376,0.0001,77
1377,0.0001,900
1378,0.0001,70
1379,0.0001,184
1380,0.0001,178
1381,0.0001,62
1382,0.0001,16
1383,0.0001,2453
1384,0.0001,16
1385,0.0001,1618
1386,0.0001,1098
1387,0.0001,1500
1388,0.0001,238
1389,0.0001,152
1390,0.0001,736
1391,0.0001,1132
1392,0.0001,215
1393,0.0001,819
1394,0.0001,768
1395,0.0001,1047
1396,0.0001,209
1397,0.0001,958
1398,0.0001,100
1399,0.0001,3194
1400,0.0001,881
1401,0.0001,1491
1402,0.0001,1649
1403,0.0001,938
1404,0.0001,1199
1405,0.0001,162
1406,0.0001,801
1407,0.0001,2660
1408,0.0001,4822
1409,0.0001,2269
1410,0.0001,93
1411,0.0001,1523
1412,0.0001,77
1413,0.0001,1372
1414,0.0001,148
1415,0.0001,281
1416,0.0001,5254
1417,0.0001,161
1418,0.0001,1360
1419,0.0001,154
1420,0.0001,783
1421,0.0001,186
1422,0.0001,1632
1423,0.0001,1482
1424,0.0001,101
1425,0.0001,675
1426,0.0001,1866
1427,0.0001,93
1428,0.0001,782
1429,0.0001,200
1430,0.0001,2517
1431,0.0001,93
1432,0.0001,205
1433,0.0001,310
1434,0.0001,124
1435,0.0001,3259
1436,0.0001,62
1437,0.0001,249
1438,0.0001,3758
1439,0.0001,124
1440,0.0001,788
1441,0.0001,155
1442,0.0001,124
1443,0.0001,131
1444,0.0001,62
1445,0.0001,895
1446,0.0001,93
1447,0.0001,270
1448,0.0001,896
1449,0.0001,137
1450,0.0001,725
1451,0.0001,82
1452,0.0001,1119
1453,0.0001,1890
1454,0.0001,768
